Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
115,Company KYC,,Soni Aadha Aditi Kadam,Kadam Soni,Aditi Soni,Karan Soni,1985-05-22,Female,O+,109/1  Jagrati ViharOpp Sasun Pune Road Lonavala Maharashtra 623374,Midbrains Technologies - IT Solution & Digital Marketing Company in Wakad Pune4110034,"109/1, Jagrati ViharOpp Sasun Pune Road Lonavala,Maharashtra-623374",GPOBV4546U,824250800560,0,8240991054475,,8210352583,saak@fakemail.com,Indian,,,1985,36
116,Company KYC,,Gupta Adya Ahana Keshav ,Keshav Gupta,Ahana Gupta,Arvind Gupta,1990-10-17,Female,A+,H no 215 Radha nagar shivaji complex Solapur Maharashtra 612843,"Galaxy Technologies82/7 shreeniwas BH RMD collage, Warje, Pune, Maharashtra 411058","H no 215 Radha nagar shivaji complex,Solapur,Maharashtra-612843",GEFZL8087F,804580071523,0,823017820175,,8210269583,gaak@fakemail.com,Indian,,,1990,31
117,Company KYC,,Amrita Neterpal Deeplata Soni,Neterpal Soni,Deeplata Soni,Khajit Soni,1991-08-14,Female,AB+,5 Manek Bhandari Compound Shridi road Manmad  Maharashtra 664120,"Prism IT Solutions Pvt. Ltd.314 A, Bharat Bhavan, 1360, Off Bajirao Road, Shukrawar Peth, Pune, Maharashtra 411002","5 Manek Bhandari Compound,Shridi road,Manmad, Maharashtra-664120",GZXKJ8658Z,824306022103,0,7260901067824,,8242008533,ands@fakemail.com,Indian,,,1991,30
118,Company KYC,,Soni Kinjal Mruthula Ajay,Ajay Soni,Mruthula Soni,Suraj Soni,1987-05-22,Female,AB+,60/60  Hughes Rd  N S Patkar Rd Pune Road Lonavala Maharashtra 623374,"Kerala Electrical & Allied Engineering Company Limited Puthuparambu-Parappur Rd, Kerala 676304","60/60, Hughes Rd, N S Patkar Rd,Pune Road Lonavala,Maharashtra-623374",OBGPV2546U,684250800561,0,6846991054475,,8267352583,skma@fakemail.com,Indian,,,1987,34
119,Company KYC,,Gupta Mrinal Savita Manohar ,Manohar Gupta,Savita Gupta,Kuldeep Gupta,1992-10-17,Female,A+,No 18  Mission Street  shivaji complex Solapur Maharashtra 612843,"Traco Cable Company Limited Seaport - Airport Rd, Irumpanam, Kochi, Kerala 682309","No 18, Mission Street  shivaji complex,Solapur,Maharashtra-612843",FZGEL5057F,674580071522,0,673717820175,,6716269583,gmsm@fakemail.com,Indian,,,1992,29
120,Company KYC,,Ketki Kushal Mohini Soni,Kushal Soni,Mohini Soni,Kundan Soni,1993-08-14,Female,AB-,110  Payal Complex  Nr Manubhai Tower Jalgaon  Maharashtra 633120,"KERALA AGRO FRUIT PRODUCTS ,PUNALUR NH744, Chemmanthoor, Punalur, Kerala 691322","110, Payal Complex, Nr Manubhai Tower Jalgaon, Maharashtra-633120",XKGZJ6656Z,664306022102,0,6660901667824,,6642068533,kkms@fakemail.com,Indian,,,1993,28
121,Company KYC,,Joel Depti Hema Arun,Arun Joel,Hema Joel,Amit Joel,1989-07-22,Female,AB+,78 B  Pandurang Nivas Pune Road Lonavala Maharashtra 672374,"WIPRO Ltd Plot Number-480 & 481, Udyog Vihar Industrial Area Phase 3, Gurgaon - 122016","78 B, Pandurang Nivas,Pune Road Lonavala,Maharashtra-672374",MAGPV2846U,664250806566,0,6656991054475,,6567352583,jdha@fakemail.com,Indian,,,1989,32
122,Company KYC,,Gupta Rajani Malti Ram,Ram Gupta,Malti Gupta,Vijay Gupta,1992-11-17,Female,A+,112  Luhadia Tower  D Scheme Ashok Marg Solapur Maharashtra 612843,"Future Retail LtdPlot No-82,   Floor, Gurgaon Sector 32, Gurgaon - 122002","112, Luhadia Tower, D-Scheme Ashok Marg,Solapur,Maharashtra-612843",MSGEL2857F,674580071566,0,673717865175,,6516269583,grmr@fakemail.com,Indian,,,1992,29
123,Company KYC,,Vishakha Kapil Shilpa Sharma,Kapil  Sharma,Shilpa Sharma,Shiwam Sharma,1993-08-14,Female,B+,136  3rd Floor  Sector 21c  Jalgaon  Maharashtra 603120,"The Aon Centre, Building 2, Unitech Info Space, Gurgaon Sector 48, Gurgaon - 122001, ","110, Payal Complex, Nr Manubhai Tower Jalgaon, Maharashtra-633120",MDGZJ7856Z,664366022162,0,6660561667824,,6542068533,vkss@fakemail.com,Indian,,,1993,28
124,Company KYC,,Goyal Khushi Seema Chandrapal,Chandrapal Goyal,Seema Goyal,Ravindra Goyal,1982-10-11,Female,B+,4 /12 Triveni Nagar Cantt Pune Road Lonavala Maharashtra 602374,"Rathi Engineering Company Plot No.31-A, Radke Layout, Balaji Nagar, Hingna Road,, opp. MIDC Office, Nagpur, Maharashtra 440036","4 /12 Triveni Nagar Cantt Pune Road Lonavala,Maharashtra-602374",LKGPV6746U,674250806566,0,1056991054405,,5167352083,gksc@fakemail.com,Indian,,,1982,39
125,Company KYC,,Gupta Mousam Madhu Virjesh,Virjesh Gupta,Madhu Gupta,Kaviraj Gupta,1982-11-17,Female,AB+,44  th Flr  Dluna Apts Solapur Maharashtra 600843,"L&T Warehouse Nagpur 12, Ambazari Rd, Shivaji Nagar, Nagpur, Maharashtra 440010","44  th Flr, Dluna Apts,Solapur,Maharashtra-600843",LVGEL3853F,673580071566,0,103717865110,,5116269586,gmvm@fakemail.com,Indian,,,1982,39
126,Company KYC,,Nisha Ketan Rakhi Jain,Ketan  Jain,Rakhi Jain,Kapil Jain,1991-08-14,Female,O+,T 34 Stonedge Towers  3rd Floor Nagpur Maharashtra 440051,"Nagpur Scientific Company Sadar Bajar, Parmanand Apartment, Sadar, Nagpur, Maharashtra 440001","T-34 Stonedge Towers, 3rd Floor Nagpur Maharashtra-623120",LDGZJ7652Z,672366022162,0,106056166704,,5142568533,nkrj@fakemial.com,Indian,,,1991,30
127,Company KYC,,Agarwal Arpita Maya Hemant,Hemant Agarwal,Maya Agarwal,Nabh Agarwal,1983-10-13,Female,B+,11 vijaya Towers  Pune Road  Lonavala Maharashtra 602374,"Alankar Engineering Company H-5/8, MIDC Industrial Area, Chilkalthana, Aurangabad, Maharashtra 431210","11,vijaya Towers  Pune Road ,Lonavala,Maharashtra-602374",XKGPV6746U,674250800566,0,3056991054405,,4067352083,aamh@fakemail.com,Indian,,,1983,38
128,Company KYC,,Garg Hansika Minakshi Balram,Balram Garg,Minakshi Garg,Rajiv Garg,1982-12-17,Female,AB+,236 Ashirwad Ind Est  5 Ram Mandir Solapur Maharashtra 600843,"Bharat Insulation Company (India) Private Limit E7 MIDC Road,, MIDC Waluj,, Aurangabad, Maharashtra 431133","236 Ashirwad Ind Est, 5 Ram Mandir,Solapur,Maharashtra-600843",XVGEL1853F,673000071566,0,313717865111,,4016269586,ghmb@fakemail.com,Indian,,,1982,39
129,Company KYC,,Himanshi Nakul Rajeshwari Teotia,Nakul  Teotia,Rajeshwari Teotia,Himank Teotia,1991-07-14,Female,O+,331 332  Azad Market Nagpur Maharashtra 440051,"Forbes & Company Limited A-7/1, Precision Tools Division, M I D C, Chikalthana, Aurangabad, Maharashtra 431210","331-332, Azad Market Nagpur Maharashtra-440051",XDGZJ7152Z,672006022162,0,316056166704,,4042568533,hnrt@fakemail.com,Indian,,,1991,30
